linear,nonlinear
0.001845223841889339,-0.0007881814229065535
0.002699551222939345,0.0027248219372908
51.28582529250743,77.78803284568474
33.10303746782391,37.96870615625378
0.005809896112477098,-0.006251302155678473
0.01200732409599346,0.01384008245488944
15.59114916328413,17.2672353323856
0.0280764083469028,0.03056455492399252
6.90045609450514,7.821639429307161
0.05881093287819592,0.06748903017856483
0.1361961574731627,0.1490200885808698
3.21230015074047,3.542341246255802
0.2881530805690269,0.3290457364838927
1.410561026596012,1.604276205258329
0.6611898013104082,0.7265536841963611
