linear,nonlinear
0.001615852850944066,0.0007020291563854546
0.002069418392116169,-0.002291330877509919
3.897696306618822,8.420311087218401
0.003460965764036135,0.004648106661849864
0.006293664954383505,0.008837231503192929
3.362439213624824,4.926185099392664
0.0120028406773984,0.01666485606095071
0.02228050302123301,0.03139808444844158
0.04255470433114487,0.05915158464322067
1.887874833301219,2.641744244489847
0.07914344547870804,0.1114361098635345
0.1508996344107202,0.2099351412981502
0.2811250594588671,0.3954978087206426
0.9982196355791143,1.403542181320462
0.5350974989806201,0.7450756083642944
