linear,nonlinear
6.185185492321785e-08,4.501017875765975e-05
7.469808638294814e-07,0.0005976816896117808
1.7406838995220796e-06,0.0012634113629187368
1.2690849218558346e-06,0.0018787248410883737
1.6705502312172327e-06,0.002073473415310989
2.5214438731891225e-06,0.002611957073312198
2.2314422489812384e-06,0.003026234956906513
3.3690441055987422e-06,0.0034078505133274006
6.473590390243365e-06,0.00408766480242987
5.291506483497005e-06,0.004788589218460958
4.404384847802953e-06,0.005366760246944146
5.064223883620887e-06,0.0054986608809162695
1.4446653063062673e-05,0.006456245395020771
1.0944432228547266e-05,0.007581853249443299
1.0896467727503166e-05,0.007851628372707711
2.866062857170871e-05,0.009220667348060636
2.0442223334196567e-05,0.010585997754261672
1.6831047894742353e-05,0.011246123925509796
4.7424839498229584e-05,0.012562936516040676
7.927447627248072e-05,0.014898729142809937
4.567251151322061e-05,0.017385099438926084
5.5448921668210226e-05,0.01798116121879502
0.0001283714275052595,0.02057206927092828
0.00021324187367794463,0.024339282878797906
0.0002897062791857848,0.029099036866299756
0.00014029335246684585,0.033622895723621635
0.0001318230260080748,0.034137080820474855
0.00016054180932454566,0.03617780728585401
0.0005438029791138337,0.04094197358546421
0.0008268288323057568,0.04864062349340036
0.0006630125766107322,0.05647766215289324
0.000998178699509204,0.06218814551248404
0.0011916409686995929,0.07198716964395543
0.0009426096006687242,0.07668344322173502
0.0011806420798983325,0.08575852567478999
0.002376587629747009,0.09352208217781054
0.002560397184175899,0.1086437575293598
0.0021566050470362736,0.11447276287792404
0.006014227366183546,0.1330432837527249
0.008072621273274764,0.15742932739122745
0.004645028303390677,0.17876041175872381
0.009939940351210586,0.19443196293990428
0.015632652191369886,0.22583712897844882
0.010613896888241301,0.259889779493376
0.013574898415422771,0.2697907225250682
0.0333628776728806,0.3150635161276109
0.034465309576173025,0.3665588161288185
0.04798957513454473,0.41587944979859315
0.03473679745517638,0.4697746818126523
0.03725317411861426,0.5114106596017651
0.04742100264396465,0.5254113573919446
0.1393234579909775,0.6207462938457137
0.11766005617292784,0.7220744590282903
0.20708835678369186,0.8153518399068941
0.18667437519821317,0.964051189393298
0.17325130451535722,0.9889146026987583
0.43958256518290395,1.1654666486976306
0.5193167765334844,1.352252541695597
0.355501315420867,1.542257954461684
0.49759120821590674,1.6104789664226808
1.1067797338785004,1.8654635833458013
0.8407767187565549,2.1496571609899027
1.0520541248418322,2.2876941951403533
2.2576494453152893,2.6540966041015035
1.6447090365094035,3.025987300324672
1.6331045708508052,3.2631998463553527
3.175026921335236,3.5781180500233374
6.251302391507689,4.1907988832832705
5.6083299750329765,4.949117848591837
4.884987886441614,5.252383894967835
5.970614746398449,6.057964823283587
6.965888378273163,6.192720372602889
16.29172143998409,7.220407216357755
13.753903133201971,8.323627018068827
15.443413776619874,8.887242909669446
39.757674621585224,10.401904974562205
30.397865541894692,12.407733858290896
30.555867434110816,12.76126769912343
75.65504805887656,15.09021913975062
60.93211498569511,17.306058872032793
52.977251425394265,18.752760891035933
98.19799862154417,20.601373724143144
138.86295911895556,23.357332188905694
117.69158204670376,26.167863426393883
174.28341111116828,28.342819550082325
335.67343255155134,32.7070910304118
290.20991840043996,37.40835531023819
472.0030971970341,41.75049743439089
674.6532335471868,48.36728156216769
602.180377370143,54.679493374227114
883.014922891913,60.67528632234196
1362.105962527386,69.39180408120627
1336.7399301384887,79.02806666757186
1440.8259842000502,86.59350988074524
1748.265505562754,96.2098429467562
1595.286837652679,107.51529535468568
730.1704036787759,119.98550994928614
215.3514797138408,129.10932019751777
116.7369745375977,132.2282165536848
95.91055400882381,141.05531479027343
