linear,nonlinear
1.6069411719336354e-07,0.0003266267415758341
4.444597339434886e-07,0.0005489409462377383
1.2252317893303322e-06,0.0010822003462758396
9.556472081447492e-07,0.001565250759713608
7.830343761063138e-07,0.0017288778514630832
1.0870888572770677e-06,0.0020986045807471856
1.413324327137407e-06,0.0022191401701102662
3.894455376204532e-06,0.002810016441744674
4.8496381306686895e-06,0.003518971295093278
3.3992128680353917e-06,0.004067041212779336
7.129399569868116e-06,0.004627771227657325
8.05706872021253e-06,0.005453616825497525
5.564155528366393e-06,0.005967005169765259
6.4747535340112245e-06,0.0065058011898134534
8.648332783026709e-06,0.007100886111497852
8.48771654795724e-06,0.007539786563082605
1.0047538518464663e-05,0.008227617902580866
2.4474411853086777e-05,0.009143566113098732
3.30741692658113e-05,0.010648253497687497
1.5717934481528897e-05,0.011865180636051673
1.839488557055998e-05,0.012589593612115531
2.9188105395418463e-05,0.013106003378686506
7.276936274002491e-05,0.01510087596396915
4.953124696472194e-05,0.01735554703160674
4.911441793451853e-05,0.01813187723728964
9.356417459403961e-05,0.020283618172668876
0.0001172868390534782,0.022633913150244028
8.528276381402661e-05,0.02536001655065142
8.888947819049815e-05,0.026139160309950216
0.0001509885233411018,0.028572576999574776
0.00022919301205508486,0.031973679177232955
0.0002128326713205415,0.0348814153312424
0.0002628621351062955,0.03853781246752933
0.00048566811159445614,0.04261933335589509
0.000561820684539495,0.04898237949844056
0.0004189953884294938,0.05334664446000815
0.0003637504741467393,0.05671712624855226
0.0004518541746009693,0.0612363642712592
0.0005837603312290288,0.06413152299829533
0.0010362225705400389,0.0701357230808883
0.0020080586901424368,0.08022918850183397
0.0018556573561479672,0.09320974998036849
0.001517969254491065,0.09827883921804821
0.0020396026449740422,0.11193128777179243
0.0024689259388709075,0.11604578092505771
0.003209585368489258,0.13219837375318982
0.0031472807470334465,0.14013045668467122
0.004311182101103965,0.15500678376557786
0.005682634874208692,0.16946295141220086
0.004700383534243146,0.18572187950415667
0.003982815923411438,0.19518146336362888
0.005035661333646596,0.2064408118231539
0.013816294918957231,0.22711399049849734
0.02181771773679695,0.2640163764077658
0.013600723992190682,0.3011158064284374
0.016702017468534974,0.317079303581374
0.03459507241405092,0.35671038039994996
0.0380555667108031,0.4090722881607224
0.0396983468486288,0.445685687563348
0.05883134679735262,0.5077369478639662
0.06252763371607335,0.5511353460889069
0.07014896821348704,0.6418829575607866
0.07155207017654885,0.6426945288701589
0.088694799015944,0.7405482597539321
0.09782561662466828,0.7823105453761319
0.15825807287431676,0.8635630169844374
0.2544335815229175,0.9754132580894402
0.2234723291895474,1.1070929899295852
0.23537723092146914,1.1734698421365397
0.5748840185955906,1.348119308956056
0.6924850782274622,1.5679602053963109
0.48419329652922566,1.7815976333146093
0.4657530238960187,1.8330179001970084
0.48661775519982275,2.024035482706955
0.6481131670079114,2.149526835427647
0.9438205149998045,2.2773431045242574
2.2762347500605165,2.629390926511175
2.868772874691702,3.0848849090901336
2.341634515879879,3.517426315766408
2.0682124140576352,3.7438483750772806
2.402038430996215,4.114122328665397
3.5998839863681766,4.38464237811028
6.027282228889137,4.9267218012638505
5.32172486212212,5.522906716436308
4.4649644589359845,5.90387314741019
4.940371341376422,6.227521271295308
8.896638752474088,6.875396559297322
11.28404981610467,7.440653644969008
11.846353893740304,8.382673115238887
14.690391868412789,8.891495087671535
26.71531268063206,10.099056046359628
24.09042963681627,11.341567222934215
22.22421822294323,12.22427164919235
35.68622097958506,13.350735290715493
64.27060945907911,15.077702504729032
53.63389554999695,17.153199658237405
60.09764099672687,18.420340107688716
106.06342989756374,20.60994365762798
134.58167099979687,23.481637547956343
140.04296203134277,25.976775915578983
179.80666092756434,29.422868028124565
187.55609463456568,31.49086844730802
218.67265807626177,35.8421017159374
277.5460440193534,37.79809511103175
347.47788141871285,42.498803496383935
328.3852091544591,46.55866296624772
365.9846435591896,48.98795107525532
695.4890515988252,54.87695845901793
950.2250243196052,61.62689015258991
794.3698521976298,69.02278447059992
767.4975633477935,74.00882951709029
985.7651512725137,79.24929599128289
1522.0161660987867,87.22156377984105
1704.1358490689038,96.20874161171815
1088.1359191088527,106.98000386255598
741.6997325890651,111.9294853163571
311.2544402835415,120.96438612167088
250.79331986549263,125.41102028392453
253.00693158062364,131.30073780963468
82.18135063567541,141.73432898529282
