linear,nonlinear
1.2219611341989573e-07,0.0001966425647648894
2.1187336066366814e-07,0.0004930394982592899
2.635060494073389e-07,0.0005955425367332511
6.923474159487682e-07,0.0010775332034419658
7.803449508311237e-07,0.001149398762421144
1.4434890753582194e-06,0.0017229934534517312
1.7009095249342158e-06,0.0020224744478255434
2.337493735875742e-06,0.0025605317916948655
2.6150330338504548e-06,0.002936361396687502
2.528499564514494e-06,0.0034018425143713523
2.9343773984419617e-06,0.0037828310615722273
3.821254825423061e-06,0.004122171101961383
5.280430264833862e-06,0.004755536273556886
5.3127979421237716e-06,0.005150313443394487
4.807930949772026e-06,0.005803168163782911
4.672430604351553e-06,0.006078712022290812
5.084879278671514e-06,0.006394287714442325
7.376379988836674e-06,0.006984852153868079
1.092751632592136e-05,0.007546917614593871
1.4412982107319406e-05,0.008352752999402179
1.3280676181837534e-05,0.009206526724704733
1.2795329427064122e-05,0.009813367852523345
1.53517778540193e-05,0.010543303568029343
2.128958238733982e-05,0.011310328260103572
2.7965780680408334e-05,0.01248346574826752
2.9175060920416455e-05,0.013362651931154117
3.286489034928037e-05,0.0147709039224786
4.03473374931216e-05,0.01568978114697023
5.545257109493079e-05,0.01722100231274523
6.58423139860726e-05,0.01899840875225537
7.59077316096293e-05,0.020611847156170086
9.219676100440017e-05,0.022668942909901173
9.372508258526506e-05,0.02473626945408772
8.967387539980247e-05,0.026281242106948554
9.008594723723253e-05,0.02795896909666892
0.00012057688399835112,0.03020146804577402
0.00016316564406883443,0.03182350374144236
0.00023538473922292728,0.0351453449000837
0.00025452869344320413,0.03849290876291668
0.00026417801913371236,0.04165453892196512
0.0002841420156440559,0.04471300934344408
0.00034406706192763954,0.048491183018408685
0.0004062040399740344,0.051599775050768744
0.0005474313055278758,0.05644314942923896
0.0007296932581167896,0.06152371609254095
0.000936798273880496,0.06825132826672912
0.000986009016934507,0.07465011030036887
0.0010139979480464018,0.08167016587563157
0.0011246390919228942,0.0874133775556275
0.0013432585694808194,0.093968792459775
0.0016092604805548467,0.10251596808191943
0.001751734932087201,0.10941182754632214
0.0018196717162800315,0.11714167264449672
0.002124317077983332,0.12731778248367384
0.0024452471762747654,0.1329883246934555
0.0035288974017800992,0.1452478502140767
0.004426929352341649,0.158341834982848
0.004783296503502259,0.17192708021571515
0.0051156146051200375,0.1862207195699309
0.005792042757978783,0.2000391637694519
0.0069401972908141206,0.21526193657212328
0.007632297756218036,0.23161885305015897
0.007663398133066245,0.24774049815496935
0.00825374646606075,0.2648803031408057
0.009398944662572324,0.2764457744516337
0.01374272301989388,0.3005134866328166
0.01934582196857681,0.3248896855933
0.02328269689153438,0.35587485563361815
0.02288384794237327,0.394345598798124
0.022610279573524166,0.40763488354211763
0.026123948591831612,0.4489003249644398
0.031561418644962126,0.47680958697667114
0.04014315362923956,0.5064364672823102
0.05518480093897771,0.5609886338421811
0.07229841076210043,0.6055206233247488
0.10432426084907764,0.681009145570016
0.10926030832052414,0.7522564578669616
0.09280989856427804,0.8191721753010082
0.09047867369215203,0.8874079346465328
0.10011421359076386,0.9070262433740065
0.13744805961228437,0.9902904073507578
0.17434576797847645,1.0650483533616961
0.1977091543512195,1.143807510839958
0.22679151266918074,1.2343996647735571
0.3203499326615242,1.3432745247704507
0.40167049854530756,1.4662949695015028
0.4184003291881704,1.6034567926230234
0.43560582284594984,1.7474727433451513
0.5053146351541415,1.8367390322741508
0.77575371296649,2.039442801628441
0.8502719625552383,2.2031368163617726
0.7288617125778248,2.4092203956713925
0.7241777438643163,2.583152385387584
0.7116641905822297,2.587013127156463
1.2062110141710345,2.883005096757949
1.5616345206987288,3.0581165082791553
1.749465092416094,3.327405387616436
1.7886406290488415,3.68331964426176
1.8775590305679621,3.74251327139896
2.967275057545452,4.145930600753714
4.5166812681438016,4.57252889027544
4.821585227640039,5.032717102311317
4.138771144158061,5.544676983935641
3.9593017073671644,5.828661350822214
4.6950020479628645,6.148866909730876
7.1669001721020935,6.647085436738243
10.360363380557779,7.326035452234294
10.502978856512227,7.865318280430268
8.802955761736497,8.774820661522494
8.836666300334771,9.089203621324032
9.894614744487926,9.290090370370052
18.75649790308877,10.33735614283959
26.338477258293118,11.275721003276882
26.379519343598137,12.459994976366172
24.05680790183268,13.3766781301809
26.36099118029331,14.376912091124112
33.1246577938962,15.308242953714126
42.3079819746628,16.33103650398117
50.80983644781266,18.37173659763564
49.66258235153127,18.613732600904054
59.68872256599431,20.69235093091611
76.7619378251118,22.370752818425665
84.86323069011573,23.53680641583062
101.50406069657382,26.23852176077283
111.68816543904084,27.37873763602842
156.37976239127428,30.19873976387807
201.72072562980435,32.845540590968426
213.11169212121163,35.89824621869947
165.3195694599465,39.156778302186794
166.01169839284276,40.25275071823939
166.79899234162954,41.87730080054189
315.39847854856737,45.722437273830316
490.4878018355025,49.1875177096599
582.446449568836,54.7929504429817
461.5871496904578,59.71619280402038
407.3838381378211,62.28620769882899
403.65367386916927,66.43091399321537
482.41524484157287,68.9406948298104
753.9754225399934,73.47524955849227
1168.9193837134433,79.71415768324744
1412.3658307544079,87.38740254529694
1243.0319493072645,95.23023333792274
899.7728691054209,102.12478053797253
626.0389151666997,107.27472428137675
472.87845696045196,110.66809320777675
291.96518299396143,116.66824644840302
283.56214994091687,120.2747236887356
256.0346472539726,122.99383117233624
279.09656123718264,131.8245536961956
79.25330711841002,141.6505063472627
