linear,nonlinear
20.477493580140788,-54.85093771818901
2.691776911532625,6.8161220361745904
16.384812966626278,93.95708728189136
23.879196186395696,74.8789595997854
10.861981049065914,27.609051603945986
15.20229251163665,39.068357560584275
5.418307282979429,13.723933239870767
7.679832474890898,19.470567548122574
1.8965203180344878,4.803330336873584
3.818396239658699,9.672066087626918
0.001180989851687688,0.0005204626137031919
1.3368981988694426,3.384922831620149
0.6639727108691301,1.6810787262258384
0.9419007046642107,2.3854209133255653
0.3297628855364045,0.834911982016882
0.46779002875273856,1.1847148292573921
0.16377719105642316,0.41466070033088676
0.23232535918940808,0.588392712896377
0.08134019125750598,0.2059372620518558
0.1153830899309991,0.2922236492547167
0.04039775647960048,0.10227650708348177
0.057304364079477775,0.14512900479479673
0.020063775279280112,0.05079498660926473
0.0284599592809423,0.07207730834415363
0.00996592178970257,0.02522613074166354
0.014134981607943038,0.035796516946178004
0.0049579640140765225,0.012520896202602572
0.007023402763991369,0.017775431308265404
0.002514145561279553,0.006167801719581949
0.003509631491974138,0.008808135834558936
0.001467195935773048,0.0027960157960939406
0.0018584144627187195,0.00425274367528306
0.0012641224119724931,0.001596904308681117
